23:03:38,happy,neutral
23:03:38,happy,neutral
23:03:38,happy,neutral
23:03:38,happy,neutral
23:03:39,happy,neutral
23:03:39,happy,neutral
23:03:39,happy,neutral
23:03:39,happy,neutral
23:03:39,happy,neutral
23:03:40,happy,neutral
23:03:40,neutral,neutral
23:03:40,neutral,neutral
23:03:40,happy,neutral
23:03:41,happy,neutral
23:03:41,happy,neutral
23:03:41,happy,neutral
23:03:41,happy,neutral
23:03:41,neutral,neutral
23:03:42,neutral,neutral
23:03:42,neutral,neutral
23:03:42,neutral,neutral
23:03:43,neutral,neutral
23:03:43,neutral,neutral
23:03:44,neutral,neutral
23:03:45,neutral,neutral
23:03:45,neutral,neutral
23:03:45,neutral,neutral
23:03:45,neutral,neutral
23:03:45,neutral,neutral
23:03:46,neutral,neutral
23:03:46,neutral,neutral
23:03:47,neutral,neutral
23:03:48,neutral,neutral
23:03:49,neutral,neutral
23:03:49,neutral,neutral
23:03:49,neutral,neutral
23:03:49,neutral,neutral
23:03:49,neutral,neutral
23:03:50,neutral,neutral
23:03:50,neutral,neutral
23:03:50,neutral,neutral
23:03:50,neutral,neutral
23:03:50,neutral,neutral
23:03:51,happy,neutral
23:03:51,happy,neutral
23:03:51,happy,neutral
23:03:51,happy,neutral
23:03:51,happy,neutral
23:03:52,happy,neutral
23:03:52,happy,neutral
23:03:52,neutral,neutral
23:03:52,neutral,neutral
23:03:52,neutral,neutral
23:03:53,neutral,neutral
23:03:53,happy,neutral
23:03:53,neutral,neutral
23:03:53,neutral,neutral
23:03:53,neutral,neutral
23:03:53,sad,neutral
23:03:54,happy,neutral
23:03:54,happy,neutral
23:03:54,happy,neutral
23:03:54,happy,neutral
23:03:54,neutral,neutral
23:03:54,neutral,neutral
23:03:55,neutral,neutral
23:03:55,neutral,neutral
23:03:55,neutral,neutral
23:03:55,neutral,neutral
23:03:56,neutral,neutral
23:03:56,neutral,neutral
23:03:56,neutral,neutral
23:03:56,neutral,neutral
23:03:57,neutral,neutral
23:03:57,neutral,neutral
23:03:57,neutral,neutral
23:03:57,neutral,neutral
23:03:57,neutral,neutral
23:03:57,neutral,neutral
23:03:58,neutral,neutral
23:03:58,neutral,neutral
23:03:59,neutral,neutral
23:03:59,happy,neutral
23:03:59,happy,neutral
23:03:59,happy,neutral
23:03:59,happy,neutral
23:04:04,angry,neutral
23:04:04,neutral,neutral
23:04:04,neutral,neutral
23:04:05,neutral,neutral
23:04:08,neutral,neutral
23:04:11,neutral,neutral
23:04:11,neutral,neutral
23:04:11,neutral,neutral
23:04:11,neutral,neutral
23:04:12,neutral,neutral
23:04:12,neutral,neutral
23:04:12,neutral,neutral
23:04:12,sad,neutral
23:04:12,neutral,neutral
23:04:13,neutral,neutral
23:04:13,neutral,neutral
23:04:13,neutral,neutral
23:04:13,sad,neutral
23:04:13,neutral,neutral
23:04:14,neutral,neutral
23:04:14,neutral,neutral
23:04:14,neutral,neutral
23:04:14,neutral,neutral
23:04:14,neutral,neutral
23:04:15,neutral,neutral
23:04:15,sad,neutral
23:04:15,sad,neutral
23:04:15,sad,neutral
23:04:15,sad,neutral
23:04:16,neutral,neutral
23:04:16,neutral,neutral
23:04:16,neutral,neutral
23:04:16,sad,neutral
23:04:16,neutral,neutral
23:04:17,neutral,neutral
23:04:17,sad,neutral
23:04:17,sad,neutral
23:04:17,sad,neutral
23:04:17,sad,neutral
23:04:18,neutral,neutral
23:06:04,neutral,Default
23:06:04,neutral,Default
23:06:04,neutral,Default
23:06:04,neutral,Default
23:06:04,neutral,Default
23:06:05,neutral,Default
23:06:05,neutral,Default
23:06:05,neutral,Default
23:06:05,neutral,Default
23:06:05,neutral,Default
23:06:05,neutral,Default
23:06:05,neutral,Default
23:06:06,neutral,Default
23:06:06,neutral,Default
23:06:06,neutral,Default
23:06:06,neutral,Default
23:06:06,neutral,Default
23:06:06,neutral,Default
23:06:07,neutral,Default
23:06:07,neutral,Default
23:06:07,neutral,Default
23:06:07,neutral,Default
23:06:07,neutral,Default
23:06:07,sad,Default
23:06:08,neutral,Default
23:06:08,neutral,Default
23:06:08,neutral,Default
23:06:08,sad,Default
23:06:08,neutral,Default
23:06:08,neutral,Default
23:06:09,neutral,Default
23:06:09,neutral,Default
23:06:09,neutral,Default
23:06:09,neutral,Default
23:06:09,neutral,Default
23:06:10,neutral,Default
23:06:10,happy,Default
23:06:10,happy,Default
23:06:10,happy,Default
23:06:10,happy,Default
23:06:10,happy,Default
23:06:11,happy,Default
23:06:11,neutral,Default
23:06:11,happy,Default
23:06:11,happy,Default
23:06:11,happy,Default
23:06:11,neutral,Default
23:06:12,happy,Default
23:06:12,sad,Default
23:06:12,neutral,Default
23:06:12,happy,Default
23:06:12,neutral,Default
23:06:12,neutral,Default
23:06:13,neutral,Default
23:06:13,neutral,Default
23:06:13,neutral,Default
23:06:13,neutral,Default
23:06:13,neutral,Default
23:06:14,neutral,Default
23:06:14,neutral,Default
23:06:14,neutral,Default
23:06:14,neutral,Default
23:06:14,neutral,Default
23:06:14,neutral,Default
23:06:14,neutral,Default
23:06:15,neutral,Default
23:06:15,neutral,Default
23:06:15,neutral,Default
23:06:15,neutral,Default
23:06:15,neutral,Default
23:06:15,neutral,Default
23:06:16,neutral,Default
23:06:16,neutral,Default
23:06:16,neutral,Default
23:06:16,neutral,Default
23:06:16,neutral,Default
23:06:17,neutral,Default
23:06:17,neutral,Default
23:06:17,neutral,Default
23:06:17,neutral,Default
23:06:17,neutral,Default
23:06:17,neutral,Default
23:06:18,neutral,Default
23:06:18,neutral,Default
23:06:18,neutral,Default
23:06:18,neutral,Default
23:06:18,neutral,Default
23:06:19,sad,Default
23:06:19,neutral,Default
23:06:19,neutral,Default
23:06:19,neutral,Default
23:06:19,neutral,Default
23:06:19,neutral,Default
23:06:20,neutral,Default
23:06:20,neutral,Default
23:06:20,neutral,Default
23:06:20,sad,Default
23:06:21,sad,Default
23:06:21,neutral,Default
23:06:21,fear,Default
23:06:21,fear,Default
23:06:21,happy,Default
23:06:21,fear,Default
23:06:22,happy,Default
23:06:22,neutral,Default
23:06:22,sad,Default
23:06:22,neutral,Default
23:06:22,neutral,Default
23:06:23,neutral,Default
23:06:23,neutral,Default
23:06:23,neutral,Default
23:06:23,neutral,Default
23:06:23,neutral,Default
23:06:24,neutral,Default
23:06:24,neutral,Default
23:06:24,neutral,Default
23:06:24,neutral,Default
23:06:24,neutral,Default
23:06:25,neutral,Default
23:06:25,neutral,Default
23:06:25,neutral,Default
23:06:25,neutral,Default
23:06:26,neutral,Default
23:06:26,neutral,Default
23:06:26,neutral,Default
23:06:26,neutral,Default
23:06:26,neutral,Default
23:06:27,neutral,Default
23:06:27,neutral,Default
23:06:27,neutral,Default
23:06:27,neutral,Default
23:06:28,neutral,Default
23:06:28,neutral,Default
23:06:28,neutral,Default
23:06:28,neutral,Default
23:06:28,neutral,Default
23:06:29,neutral,Default
23:06:29,neutral,Default
23:06:29,neutral,Default
23:06:29,neutral,Default
23:06:30,neutral,Default
23:06:30,neutral,neutral
23:06:30,neutral,neutral
23:06:30,neutral,neutral
23:06:30,neutral,neutral
23:06:31,neutral,neutral
23:06:31,neutral,neutral
23:06:31,neutral,neutral
23:06:31,neutral,neutral
23:06:32,neutral,neutral
23:06:32,neutral,neutral
23:06:32,neutral,neutral
23:06:32,neutral,neutral
23:06:32,neutral,neutral
23:06:33,neutral,neutral
23:06:33,neutral,neutral
23:06:33,neutral,neutral
23:06:33,neutral,neutral
23:06:34,neutral,neutral
23:06:34,neutral,neutral
23:06:34,neutral,neutral
23:06:34,neutral,neutral
23:06:34,neutral,neutral
23:06:35,neutral,neutral
23:06:35,neutral,neutral
23:06:35,neutral,neutral
23:06:35,neutral,neutral
23:06:35,neutral,neutral
23:06:36,neutral,neutral
23:06:36,neutral,neutral
23:06:36,neutral,neutral
23:06:36,neutral,neutral
23:06:36,neutral,neutral
23:06:37,neutral,neutral
23:06:37,neutral,neutral
23:06:37,neutral,neutral
23:06:37,neutral,neutral
23:06:37,neutral,neutral
23:06:38,neutral,neutral
23:06:38,neutral,neutral
23:06:38,neutral,neutral
23:06:38,neutral,neutral
23:06:39,neutral,neutral
23:06:39,neutral,neutral
23:06:39,neutral,neutral
23:06:39,neutral,neutral
23:06:40,neutral,neutral
23:06:40,neutral,neutral
23:06:40,neutral,neutral
23:06:40,fear,neutral
23:06:40,fear,neutral
23:06:41,neutral,neutral
23:06:41,neutral,neutral
23:06:41,fear,neutral
23:06:41,neutral,neutral
23:06:42,neutral,neutral
23:06:42,neutral,neutral
23:06:42,neutral,neutral
23:06:42,neutral,neutral
23:06:42,neutral,neutral
23:06:42,neutral,neutral
23:06:43,happy,neutral
23:06:43,happy,neutral
23:06:43,neutral,neutral
23:06:43,happy,neutral
23:06:44,happy,neutral
23:06:44,happy,neutral
23:06:44,happy,neutral
23:06:44,happy,neutral
23:06:44,happy,neutral
23:06:45,happy,neutral
23:06:45,happy,neutral
23:06:45,happy,neutral
23:06:45,happy,neutral
23:06:46,happy,neutral
23:06:46,happy,neutral
23:06:46,happy,neutral
23:06:46,happy,neutral
23:06:47,neutral,neutral
23:06:47,neutral,neutral
23:06:47,happy,neutral
23:06:47,neutral,neutral
23:06:48,happy,neutral
23:06:48,happy,neutral
23:06:48,neutral,neutral
23:06:48,neutral,neutral
23:06:49,neutral,neutral
23:06:49,neutral,neutral
23:06:49,happy,neutral
23:06:50,neutral,neutral
23:06:50,happy,neutral
23:06:50,happy,neutral
23:06:50,happy,neutral
23:06:51,fear,neutral
23:06:51,happy,neutral
23:06:51,fear,neutral
23:06:51,neutral,neutral
23:06:51,neutral,neutral
23:06:52,fear,neutral
23:06:52,neutral,neutral
23:06:52,neutral,neutral
23:06:52,neutral,neutral
23:06:53,neutral,neutral
23:06:53,neutral,neutral
23:06:53,neutral,neutral
23:06:53,neutral,neutral
23:06:54,neutral,neutral
23:06:54,neutral,neutral
23:06:54,neutral,neutral
23:06:54,neutral,neutral
23:06:55,fear,neutral
23:06:55,fear,neutral
23:06:55,angry,neutral
23:06:56,fear,neutral
23:06:56,fear,neutral
23:06:56,fear,neutral
23:06:57,fear,neutral
23:06:57,sad,neutral
23:06:57,fear,neutral
23:06:58,fear,neutral
23:06:58,neutral,neutral
23:06:58,neutral,neutral
23:06:58,neutral,neutral
23:06:59,neutral,neutral
23:06:59,neutral,neutral
23:06:59,fear,neutral
23:06:59,fear,neutral
23:07:00,neutral,neutral
23:07:00,fear,neutral
23:07:00,fear,neutral
23:07:00,fear,neutral
23:07:00,neutral,neutral
23:07:01,fear,neutral
23:07:01,neutral,neutral
23:07:01,neutral,neutral
23:07:01,fear,neutral
23:07:02,fear,neutral
23:12:59,neutral,Default
23:13:00,neutral,neutral
23:13:00,neutral,neutral
23:13:00,neutral,neutral
23:13:01,angry,neutral
23:13:02,neutral,neutral
23:13:02,neutral,neutral
23:13:02,neutral,neutral
23:13:02,neutral,neutral
23:13:03,neutral,neutral
23:13:03,happy,neutral
23:13:03,neutral,neutral
23:13:03,happy,neutral
23:13:03,fear,neutral
23:13:03,fear,neutral
23:13:04,happy,neutral
23:13:04,neutral,neutral
23:13:04,neutral,neutral
23:13:04,neutral,neutral
23:13:05,fear,neutral
23:13:05,fear,neutral
23:13:06,fear,neutral
23:13:06,fear,neutral
23:13:06,fear,neutral
23:13:06,sad,neutral
23:13:06,fear,neutral
23:13:07,fear,neutral
23:13:07,sad,neutral
23:13:07,fear,neutral
23:13:08,fear,neutral
23:13:08,fear,neutral
23:13:08,fear,neutral
23:13:08,neutral,neutral
23:13:09,neutral,neutral
23:13:09,neutral,neutral
23:13:09,neutral,neutral
23:13:09,neutral,neutral
23:13:09,neutral,neutral
23:13:10,neutral,neutral
23:13:10,neutral,neutral
23:13:10,neutral,neutral
23:13:10,neutral,neutral
23:13:10,neutral,neutral
23:13:10,neutral,neutral
23:13:11,neutral,neutral
23:13:11,fear,neutral
23:13:11,fear,neutral
23:13:11,fear,neutral
23:13:11,sad,neutral
23:13:12,sad,neutral
23:13:12,sad,neutral
23:13:12,neutral,neutral
23:13:12,neutral,neutral
23:13:12,neutral,neutral
23:13:13,neutral,neutral
23:13:13,sad,neutral
23:13:13,sad,neutral
23:13:13,sad,neutral
23:13:13,neutral,neutral
23:13:14,sad,neutral
23:13:14,sad,neutral
23:13:14,neutral,neutral
23:13:14,sad,neutral
23:13:14,sad,neutral
23:13:15,neutral,neutral
23:13:15,neutral,neutral
23:13:15,neutral,neutral
23:13:15,sad,neutral
23:13:16,neutral,neutral
23:13:16,neutral,neutral
23:13:16,neutral,neutral
23:13:16,neutral,neutral
23:13:16,neutral,neutral
23:13:17,neutral,neutral
23:13:17,neutral,neutral
23:13:17,neutral,neutral
23:13:17,neutral,neutral
23:13:17,neutral,neutral
23:13:17,neutral,neutral
23:13:18,neutral,neutral
23:13:18,neutral,neutral
23:13:18,neutral,neutral
23:13:18,neutral,neutral
23:13:18,neutral,neutral
23:13:19,neutral,neutral
23:13:19,neutral,neutral
23:13:19,sad,neutral
23:13:19,sad,neutral
23:13:19,neutral,neutral
23:13:19,sad,neutral
23:13:20,sad,neutral
23:13:20,neutral,neutral
23:13:20,neutral,neutral
23:13:20,sad,neutral
23:13:20,neutral,neutral
23:13:21,neutral,neutral
23:13:21,sad,neutral
23:13:21,sad,neutral
23:13:21,neutral,neutral
23:13:21,neutral,neutral
23:13:22,sad,neutral
23:13:22,sad,neutral
23:13:22,sad,neutral
23:13:22,sad,neutral
23:13:22,sad,neutral
23:13:22,sad,neutral
23:13:23,sad,neutral
23:13:23,sad,neutral
23:13:23,neutral,neutral
23:13:23,neutral,neutral
23:13:23,neutral,neutral
23:13:24,sad,neutral
23:13:24,neutral,neutral
23:13:24,neutral,neutral
23:13:24,neutral,neutral
23:13:24,sad,neutral
23:13:25,sad,neutral
23:13:25,sad,neutral
23:13:25,neutral,neutral
23:13:25,neutral,neutral
23:13:25,neutral,neutral
23:13:26,neutral,neutral
23:13:26,neutral,neutral
23:13:26,sad,neutral
23:13:26,sad,neutral
23:13:26,sad,neutral
23:13:26,sad,neutral
23:17:41,neutral,Default
23:17:41,neutral,Default
23:17:41,neutral,Default
23:17:42,neutral,Default
23:17:42,neutral,Default
23:17:42,neutral,Default
23:17:42,neutral,Default
23:17:42,sad,Default
23:17:43,sad,Default
23:17:43,neutral,Default
23:17:43,sad,Default
23:17:43,neutral,Default
23:17:43,sad,Default
23:17:43,neutral,Default
23:17:44,neutral,Default
23:17:44,neutral,Default
23:17:44,sad,Default
23:17:44,neutral,Default
23:17:44,sad,Default
23:17:45,sad,Default
23:17:45,neutral,Default
23:17:45,sad,Default
23:17:45,sad,Default
23:17:45,sad,Default
23:17:45,sad,Default
23:17:46,sad,Default
23:17:46,sad,Default
23:17:46,sad,Default
23:17:46,sad,Default
23:17:46,sad,Default
23:17:47,sad,Default
23:17:47,sad,Default
23:17:47,sad,Default
23:17:47,sad,Default
23:17:47,sad,Default
23:17:47,sad,Default
23:17:48,sad,Default
23:17:48,sad,Default
23:17:48,sad,Default
23:17:48,sad,Default
23:17:48,sad,Default
23:17:48,sad,Default
23:17:49,sad,Default
23:17:49,neutral,Default
23:17:49,neutral,Default
23:17:49,neutral,Default
23:17:49,neutral,Default
23:17:49,happy,Default
23:17:50,neutral,Default
23:17:50,happy,Default
23:17:50,happy,Default
23:17:50,neutral,Default
23:17:50,neutral,Default
23:17:50,neutral,Default
23:17:51,neutral,Default
23:17:51,sad,Default
23:17:51,sad,Default
23:17:51,sad,Default
23:17:52,sad,Default
23:17:52,sad,Default
23:17:52,sad,Default
23:17:52,neutral,Default
23:17:52,sad,Default
23:17:53,sad,Default
23:17:53,sad,Default
23:17:53,sad,Default
23:17:53,sad,Default
23:17:53,sad,Default
23:17:53,sad,Default
23:17:54,sad,Default
23:17:54,sad,Default
23:17:54,sad,Default
23:17:54,sad,Default
23:17:54,neutral,Default
23:17:55,neutral,Default
23:17:55,neutral,Default
23:17:55,neutral,Default
23:17:55,neutral,Default
23:17:55,neutral,Default
23:17:56,neutral,Default
23:17:56,neutral,Default
23:17:56,neutral,Default
23:17:56,neutral,Default
23:17:57,neutral,Default
23:17:57,neutral,Default
23:17:57,neutral,Default
23:17:57,neutral,Default
23:17:57,neutral,Default
23:17:58,neutral,Default
23:17:58,neutral,Default
23:17:58,neutral,Default
23:17:58,neutral,Default
23:17:58,neutral,Default
23:17:59,neutral,Default
23:17:59,neutral,Default
23:17:59,neutral,Default
23:17:59,neutral,Default
23:18:00,neutral,Default
23:18:00,neutral,neutral
23:18:00,neutral,neutral
23:18:00,neutral,neutral
23:18:00,neutral,neutral
23:18:01,neutral,neutral
23:18:01,neutral,neutral
23:18:01,neutral,neutral
23:18:01,neutral,neutral
23:18:01,neutral,neutral
23:18:02,neutral,neutral
23:18:02,neutral,neutral
23:18:02,neutral,neutral
23:18:02,neutral,neutral
23:18:03,neutral,neutral
23:18:03,neutral,neutral
23:18:03,neutral,neutral
23:18:03,neutral,neutral
23:18:03,neutral,neutral
23:18:04,neutral,neutral
23:18:04,neutral,neutral
23:18:04,neutral,neutral
23:18:04,neutral,neutral
23:18:05,neutral,neutral
23:18:05,neutral,neutral
23:18:05,neutral,neutral
23:18:05,neutral,neutral
23:18:05,neutral,neutral
23:18:06,neutral,neutral
23:18:06,neutral,neutral
23:18:06,neutral,neutral
23:18:06,neutral,neutral
23:18:07,neutral,neutral
23:18:07,neutral,neutral
23:18:07,neutral,neutral
23:18:07,neutral,neutral
23:18:07,neutral,neutral
23:18:08,neutral,neutral
23:18:08,neutral,neutral
23:18:08,neutral,neutral
23:18:08,neutral,neutral
23:19:27,neutral,Default
23:19:27,neutral,Default
23:19:27,neutral,Default
23:19:27,neutral,Default
23:19:27,neutral,Default
23:19:29,neutral,Default
23:19:30,neutral,neutral
23:19:30,neutral,neutral
23:19:31,neutral,neutral
23:19:31,neutral,neutral
23:19:31,neutral,neutral
23:19:31,neutral,neutral
23:19:31,neutral,neutral
23:19:32,neutral,neutral
23:19:32,neutral,neutral
23:19:32,neutral,neutral
23:19:32,neutral,neutral
23:19:33,neutral,neutral
23:19:33,neutral,neutral
23:19:33,neutral,neutral
23:19:33,neutral,neutral
23:19:33,neutral,neutral
23:19:33,neutral,neutral
23:19:34,neutral,neutral
23:19:34,neutral,neutral
23:19:34,neutral,neutral
23:19:34,neutral,neutral
23:19:34,neutral,neutral
23:19:35,neutral,neutral
23:19:35,neutral,neutral
23:19:35,neutral,neutral
23:19:35,neutral,neutral
23:19:35,neutral,neutral
23:19:36,neutral,neutral
23:19:36,neutral,neutral
23:19:37,neutral,neutral
23:19:37,neutral,neutral
23:19:37,neutral,neutral
23:19:37,happy,neutral
23:19:38,sad,neutral
23:19:38,neutral,neutral
23:19:39,neutral,neutral
23:19:39,neutral,neutral
23:19:40,neutral,neutral
23:19:40,neutral,neutral
23:19:40,neutral,neutral
23:19:40,neutral,neutral
23:19:40,neutral,neutral
23:19:41,neutral,neutral
23:19:41,neutral,neutral
23:19:41,neutral,neutral
23:19:41,neutral,neutral
23:19:41,neutral,neutral
23:19:42,neutral,neutral
23:19:42,neutral,neutral
23:19:42,neutral,neutral
23:19:42,neutral,neutral
23:19:42,neutral,neutral
23:19:43,neutral,neutral
23:19:43,neutral,neutral
23:19:43,neutral,neutral
23:19:43,neutral,neutral
23:19:43,neutral,neutral
23:19:44,neutral,neutral
23:19:44,neutral,neutral
23:19:44,neutral,neutral
23:19:44,neutral,neutral
23:19:44,neutral,neutral
23:19:45,neutral,neutral
23:19:45,neutral,neutral
23:19:45,neutral,neutral
23:19:45,neutral,neutral
23:19:45,neutral,neutral
23:19:46,sad,neutral
23:19:46,neutral,neutral
23:19:46,neutral,neutral
23:19:46,fear,neutral
23:19:46,neutral,neutral
23:19:47,neutral,neutral
23:19:47,neutral,neutral
23:19:47,neutral,neutral
23:19:47,neutral,neutral
23:19:47,neutral,neutral
23:19:48,neutral,neutral
23:19:48,neutral,neutral
23:19:48,neutral,neutral
23:19:48,sad,neutral
23:19:48,sad,neutral
23:19:49,sad,neutral
23:19:49,neutral,neutral
23:19:49,fear,neutral
23:19:49,sad,neutral
23:19:49,sad,neutral
23:19:50,fear,neutral
23:19:50,neutral,neutral
23:19:50,sad,neutral
23:19:50,sad,neutral
23:19:50,sad,neutral
23:19:51,sad,neutral
23:19:51,sad,neutral
23:19:51,sad,neutral
23:19:51,sad,neutral
23:19:52,sad,neutral
23:19:52,sad,neutral
23:19:52,neutral,neutral
23:19:52,neutral,neutral
23:19:52,neutral,neutral
23:19:53,neutral,neutral
23:19:53,neutral,neutral
23:19:53,sad,neutral
23:19:53,neutral,neutral
23:19:53,neutral,neutral
23:19:54,neutral,neutral
23:19:54,neutral,neutral
23:19:54,neutral,neutral
23:19:54,neutral,neutral
23:22:12,neutral,Default
23:22:12,neutral,Default
23:22:13,neutral,Default
23:22:13,fear,Default
23:22:13,neutral,Default
23:22:13,neutral,Default
23:22:13,neutral,Default
23:22:13,neutral,Default
23:22:14,neutral,Default
23:22:14,neutral,Default
23:22:14,neutral,Default
23:22:14,neutral,Default
23:22:14,neutral,Default
23:22:14,neutral,Default
23:22:15,neutral,Default
23:22:15,neutral,Default
23:22:15,neutral,Default
23:22:15,neutral,Default
23:22:15,neutral,Default
23:22:16,neutral,Default
23:22:16,neutral,Default
23:22:16,neutral,Default
23:22:17,neutral,Default
23:22:17,neutral,Default
23:22:17,neutral,Default
23:22:19,neutral,Default
23:22:20,neutral,Default
23:22:20,neutral,Default
23:22:20,neutral,Default
23:22:20,neutral,Default
23:22:20,neutral,Default
23:22:21,neutral,Default
23:22:21,sad,Default
23:22:21,sad,Default
23:22:21,neutral,Default
23:22:21,neutral,Default
23:22:21,neutral,Default
23:22:21,neutral,Default
23:22:22,neutral,Default
23:22:22,neutral,Default
23:22:22,neutral,Default
23:22:22,neutral,Default
23:22:22,neutral,Default
23:22:22,neutral,Default
23:22:23,neutral,Default
23:22:23,neutral,Default
23:22:23,neutral,Default
23:22:23,neutral,Default
23:22:23,neutral,Default
23:22:23,sad,Default
23:22:24,neutral,Default
23:22:24,sad,Default
23:22:24,sad,Default
23:22:24,fear,Default
23:22:24,fear,Default
23:22:24,neutral,Default
23:22:25,neutral,Default
23:22:25,neutral,Default
23:22:25,neutral,Default
23:22:25,neutral,Default
23:22:25,neutral,Default
23:22:25,fear,Default
23:22:26,sad,Default
23:22:26,sad,Default
23:22:26,neutral,Default
23:22:26,neutral,Default
23:22:26,neutral,Default
23:22:26,neutral,Default
23:22:26,happy,Default
23:22:27,sad,Default
23:22:27,sad,Default
23:22:27,neutral,Default
23:22:27,sad,Default
23:22:27,sad,Default
23:22:27,sad,Default
23:22:28,sad,Default
23:22:28,neutral,Default
23:22:28,neutral,Default
23:22:28,neutral,Default
23:22:29,neutral,Default
23:22:29,neutral,Default
23:22:30,neutral,neutral
23:22:31,neutral,neutral
23:22:31,sad,neutral
23:22:31,neutral,neutral
23:22:31,neutral,neutral
23:22:31,sad,neutral
23:22:31,sad,neutral
23:22:31,sad,neutral
23:22:32,neutral,neutral
23:22:32,fear,neutral
23:22:32,sad,neutral
23:22:32,neutral,neutral
23:22:32,neutral,neutral
23:22:32,neutral,neutral
